date,home,hscore,road,rscore,line,lineavg,linesag,linesage,linesagp,lineopen,linemoore,linepower,linenscombo,linel2,linegametime,lineray1,linefox,linedunk,linegirl,linegabe,lineboyd,linemass,linedok,lineblc
3/20/2010,Philadelphia,84,Chicago,98,4.5,0.62,0.77,-0.23,1.8,4.5,2.86,3.7,-4.56,2.57,2.75,0.44,3,4.8,-8.51,.,4,-1.4,2.78,3.89
3/20/2010,Utah,106,New orleans,86,9.5,10.29,8.92,7.53,10.44,9.5,10.98,12.1,8.59,9.42,14.5,10.91,12,8.03,6.63,.,-3,12,9.74,9.86
3/21/2010,Atlanta,119,San Antonio,114,3,1.93,3.41,3.93,2.77,4.5,2.48,3.9,1.86,2.04,2.25,4.49,-1,-1.8,-2,.,3,2.6,3.69,1.88
3/21/2010,Cleveland,104,Detroit,79,12.5,16.34,14.76,14.97,14.63,12.5,14.76,17.8,19.78,13.17,17.25,13.46,16,13.49,25.68,.,9,15.9,12.33,11.34
3/21/2010,Indiana,121,Oklahoma City,101,-5,-4.63,-4.85,-4.54,-5.15,-4,-4.88,-1.5,-4.95,-4.12,-4.75,-3.54,-4,-7.76,-6.36,.,2,-5.1,-3.07,-4.89
3/21/2010,LA Clippers,89,Sacramento,102,4.5,2.15,2.98,4.22,1.48,2.5,1.35,4.1,3.72,8.4,-0.5,2.9,-3,-0.42,3.49,.,-5,4.6,3.82,0.24
3/21/2010,LA Lakers,99,Washington,92,12.5,13.28,14.19,14.67,13.73,14,12.64,16.5,12.41,10.52,14.75,13.18,12,12.13,11.7,.,10,13.5,12.1,11.33
3/21/2010,New York,112,Houston,116,-3,-1.69,-1.48,-2.03,-0.93,-3,-0.84,2.4,-3.67,-8.27,-0.75,-1.99,2,-5.45,-4.56,.,-6,-3.9,-0.58,-3.63
3/21/2010,Phoenix,93,Portland,87,6.5,5.4,3.98,4.08,3.87,5.5,5.81,6,4.19,-0.18,7.25,4.78,7,8.58,3.65,.,15,3.5,6.07,9.04
3/22/2010,Chicago,98,Houston,88,2.5,1.41,0.86,1.35,0.31,3,0.03,3.1,4.61,-3.17,0.25,1.07,-2,0.95,6.87,.,-4,-1.7,2.02,-1.89
3/22/2010,Golden State,131,Phoenix,133,-5,-4.7,-4.82,-5.8,-4.04,-3.5,-6.41,-2.5,-0.58,-3.98,-8.25,-5.94,-10,-9.79,3.87,.,-14,-3.8,-3.19,-4.21
3/22/2010,Milwaukee,98,Atlanta,95,6,2.2,0.58,0.64,0.51,3,1.64,4.3,-0.6,1.36,4.25,0.48,4,9.91,-1.38,.,-0.31,0.7,1.93,0.11
3/22/2010,Minnesota,100,Toronto,106,-4.5,-2.2,-4.06,-4.49,-3.67,-4,-2.27,0.3,-3.81,-0.65,-2.75,-3.58,0.01,-0.68,-3.57,.,-8,-1.7,-0.16,-3.42
3/22/2010,New Jersey,89,Miami,99,-6.5,-6.65,-8.45,-9.62,-7.96,-6.5,-7.16,-5.4,-2.53,-11.77,-9.25,-5.26,-7,-7.33,-0.36,.,-4,-11.9,-5.98,-5.09
3/22/2010,New orleans,115,Dallas,99,-5,-1.35,-1.16,-1.68,-0.9,-5,-1.42,1.9,0.1,-10.82,-1.25,-1.25,-2,-6.51,1.22,.,2,-4.3,-0.07,0.43
3/22/2010,Oklahoma City,96,San Antonio,99,5,1.59,2.87,3.68,1.91,3.5,2.55,2.9,0.44,7.04,2.5,0.57,-1,2.08,-0.73,.,-4,2.1,2.12,-1.72
3/22/2010,Philadelphia,93,Orlando,109,-8,-9.53,-6.78,-6.31,-7.41,-8.5,-8.31,-6.7,-10.57,-6.32,-10,-7.93,-13,-13.77,-14.47,.,-6,-9.3,-6.59,-7.59
3/22/2010,Sacramento,85,Memphis,102,-2.5,0.07,-0.3,-1.13,0.52,-2.5,0.22,1.7,0.97,-7.22,1,-0.39,1,-2.27,1.93,.,3,-2.1,-0.64,2.78
3/22/2010,Utah,110,Boston,97,4.5,6.51,3.88,3.55,4.3,4.5,5.44,7.1,10.02,4.52,8.75,4.78,5,4.3,15.24,.,-4,4.4,5.24,2.8
3/23/2010,Dallas,106,LA Clippers,96,9.5,10.14,10.04,10.32,10.25,10.5,10.83,12.7,9.39,6.98,11.75,9.33,11,8.41,9.46,.,-4,9,9.3,5.22
3/23/2010,Detroit,83,Indiana,98,4,1.67,2.65,2.79,2.49,2,1.76,0.9,3.26,6.83,-0.5,3.98,-5,2.68,2.54,.,-14,3.7,1.49,-0.72
3/23/2010,New York,109,Denver,104,-6.5,-4.54,-5.23,-5.47,-5.01,-6.5,-5.17,-2.3,-3.48,-10.1,-5.5,-4.14,-3,-6.9,-2.81,.,-2,-5.9,-4.82,-6.89
3/23/2010,Washington,86,Charlotte,95,-6.5,-2.92,-2.71,-2.49,-2.95,-4.5,-1.48,-3.4,-0.76,-7.29,-4.5,-2.21,-5,-7.36,0.69,.,-4,-2.8,-2.78,-3.52
3/24/2010,Atlanta,86,Orlando,84,1.5,0.16,1.2,1.55,0.7,1,-0.54,1.5,0.55,1.47,-1,-0.08,-3,-0.06,1.17,.,-12,1,0.17,-2.42
3/24/2010,Boston,113,Denver,99,4.5,2.58,2.74,2.65,2.83,4.5,2,5,3.14,1.9,3.75,3.38,2,0.02,2.9,.,4,0.2,3.05,3.92
3/24/2010,Charlotte,108,Minnesota,95,9,12.19,12.45,11.76,13.21,10.5,11.83,16,9.14,12.9,14,11.82,16,10.12,6.46,.,3,15.7,10.19,9.84
3/24/2010,Golden State,128,Memphis,110,-1,-1.28,-1.35,-3.18,0.24,-1,-0.74,0.7,-0.41,-3.25,-1.5,-0.52,-4,-4.24,-0.31,.,-4,-2.1,0.67,2.23
3/24/2010,Indiana,99,Washington,82,8.5,5.57,4.24,4.63,3.86,6,4.82,9.7,3.19,9.79,6.25,2.58,9,8.17,3.8,.,10,5.3,5.5,6.4
3/24/2010,Milwaukee,86,Philadelphia,101,10,9.8,8.96,9.01,8.9,9.5,10.01,12.9,7.48,4.85,12.25,8.33,14,12.68,6.63,.,10,6.9,8.53,9.08
3/24/2010,New Jersey,93,Sacramento,79,-1.5,-2.12,-3.77,-5.23,-3.01,1,-1.43,0.9,-0.53,-4.79,-2.25,-0.84,-3,-3.56,-0.22,.,-5,-6.1,-0.21,-0.26
3/24/2010,New orleans,92,Cleveland,105,-6,-5.52,-5.05,-4.64,-5.55,-5,-6.12,-3.2,-4.27,-5.41,-6.5,-6,-7,-8.87,-2.55,.,-6,-6.3,-5.26,-6.5
3/24/2010,Oklahoma City,122,Houston,104,8,5.16,5.5,5.12,5.88,6.5,6.83,7.3,3.21,6.26,8,2.48,7,1.27,3.93,.,-0.2,4.6,6.27,6.13
3/24/2010,San Antonio,83,LA Lakers,92,2,2.94,0.72,-0.49,2.02,0,3.14,4.6,1.09,1.76,6.5,1.38,6,5.75,0.8,.,1,2.5,1.98,4.25
3/24/2010,Toronto,87,Utah,113,-3,-4.65,-2.52,-1.03,-4.16,-3,-4.71,-4.3,-2.59,-1.61,-8,-4.88,-11,-7.98,-0.3,.,1,-2.8,-4.08,-5.5
3/25/2010,Chicago,74,Miami,103,1.5,0.58,0.84,1.92,-0.3,1.5,-0.98,1.6,2.17,-2.74,-2.75,2.8,-1,2.66,1.53,.,5,-0.9,0.25,2.24
3/25/2010,Houston,93,LA Clippers,99,6.5,8.92,7.84,7.09,8.85,6.5,9.26,11,8.31,7.09,9,9.34,11,.,7.29,.,8,9.1,7.9,.
3/25/2010,Portland,101,Dallas,89,4,3.76,2.93,1.27,4.4,3.5,4.75,6.5,2.47,-4.01,6.75,3.23,8,0.76,1.7,.,6,-0.1,5.34,4.29
3/26/2010,Boston,94,Sacramento,86,11.5,11.48,11.18,11.01,11.37,11.5,11.24,14,10.47,9.96,12.25,11.61,12,14.52,9.33,.,10,9.4,10.58,10.77
3/26/2010,Charlotte,107,Washington,96,10,9.8,9.46,9.32,9.63,11,9.04,13.7,6.76,10.81,11.25,8.21,12,11.87,5.31,.,11,11.2,9.33,8.67
3/26/2010,Indiana,122,Utah,106,-5,-5.11,-5.67,-4.87,-6.62,-4.5,-5.62,-2.6,-5.58,-2.14,-6.25,-8.27,-3,-6.44,-2.88,.,-17,-4,-5.21,-12.63
3/26/2010,Milwaukee,74,Miami,87,2.5,3.62,2.98,3.3,2.64,4.5,2.83,4,4.14,-6.63,2,5.28,3,8.21,3,.,17,1.5,3.56,5.21
3/26/2010,New Jersey,118,Detroit,110,1.5,-0.02,-2.29,-4.06,-1.13,0,0.7,3.4,-0.54,-0.62,1.25,-0.94,3,1.49,-0.15,.,21,-3.5,0.19,5.23
3/26/2010,Oklahoma City,91,LA Lakers,75,-1.5,0.78,0.05,-0.58,0.64,-2,2.32,1.5,-0.25,-2.45,3.25,-1.05,2,-0.42,0.54,.,-20,0.6,0.79,-1.54
3/26/2010,Orlando,106,Minnesota,97,15.5,18.65,17.17,16.19,18.38,14.5,18.99,20.2,15.95,20.12,21.25,19.37,22,21.81,12.53,.,7,20.3,16.85,19.05
3/26/2010,Philadelphia,105,Atlanta,98,-5,-4.35,-4.85,-4.81,-4.91,-5,-4.37,-2.6,-3.63,-7.7,-4.75,-4.85,-5,-4.11,-2.4,.,-12,-7.7,-3.07,-6.19
3/26/2010,Phoenix,132,New York,96,10.5,10.63,10.55,10.87,10.24,10,12.05,11.3,9.52,8.4,12,10.72,9,11.52,8.31,.,18,11.3,10.72,12.94
3/26/2010,San Antonio,102,Cleveland,97,-1,0.54,-0.67,-1.92,0.64,0,0.41,1.9,0.26,-0.25,2,0.17,2,0.71,0.35,.,-20,-1.1,1.1,0.1
3/26/2010,Toronto,96,Denver,97,-5.5,-3.05,-2.05,-0.92,-3.24,-4.5,-3.4,-2.3,-1.59,-8.34,-4.75,-2.72,-8,-5.67,-0.46,.,-8,-1.3,-2.25,-6.64
3/27/2010,Chicago,106,New Jersey,83,9,8.94,11.81,13.92,10.13,10.5,8.2,10.8,10.09,3.78,5.75,11.06,6,5.38,9.12,.,8,7.6,9.25,5.64
3/27/2010,Golden State,90,Dallas,111,-3.5,-1.96,-3.69,-6.25,-1.57,-4.5,-1.29,0.7,-3.43,-2.14,-1,-3.27,2,-2.11,-3.6,.,-1,-3.5,-0.24,4.84
3/27/2010,Houston,101,LA Lakers,109,-6.5,-2.01,-2.53,-2.82,-2.32,-4.5,-1.85,-1.8,-0.46,-10.03,-2.75,-0.53,-4,-2.06,-0.39,.,-2,-3.7,-1.43,-1.02
3/27/2010,New orleans,101,Portland,112,-3.5,-1.58,-0.72,0.34,-1.81,-1,-2.29,1,-0.53,-6.11,-3,-1.48,-3,-6.7,0.42,.,-1,-2.7,0.75,-2.38
3/27/2010,Washington,87,Utah,103,-9.5,-7.21,-6.83,-6.41,-7.37,-10.5,-7.62,-6.7,-5.77,-8.45,-10.25,-7.85,-9,-7.38,-3.68,.,-7,-8,-6.51,-9.2
3/28/2010,Atlanta,94,Indiana,84,8.5,9.22,10.46,10.07,10.86,8.5,9.08,8.1,10.93,11.62,7.75,13.1,1,10.51,8.75,.,8,11.7,8.81,10.17
3/28/2010,Boston,73,San Antonio,94,3,2.97,3.59,4.05,3.03,4.5,2.33,4.6,3.77,3.1,2.25,3.55,1,4.78,3.98,.,2,0.1,2.21,1.9
3/28/2010,Cleveland,97,Sacramento,90,13.5,14.53,14.37,14.94,13.85,14,14.77,17.1,12.44,13.21,17,13.89,15,16.73,11,.,12,15.8,11.79,12.44
3/28/2010,Detroit,103,Chicago,110,2.5,-0.21,-0.48,-1.01,0.09,1.5,0.01,0.3,-0.55,2.3,-2.75,-1.12,-1,3.29,0.03,.,1,-1.5,1.66,2.89
3/28/2010,LA Clippers,103,Golden State,121,5.5,2.46,3.62,5.78,1.42,4.5,1.45,3.4,3.04,11.56,-0.25,2.94,-1,2.3,3.14,.,0.01,5.2,2.09,-0.65
3/28/2010,Miami,97,Toronto,94,7,7.72,5.87,4.63,7.16,7,8.78,12.3,4.65,0.94,12.5,4.91,13,5.8,4.4,.,7,6.4,8.09,9.83
3/28/2010,Milwaukee,108,Memphis,103,4,4.81,4.21,3.47,4.96,4,5.34,6.2,5.32,-7.38,6.25,6.31,4,4.83,4.33,.,5,2.2,4.52,5.96
3/28/2010,Minnesota,105,Phoenix,111,-9.5,-9.01,-8.98,-8.63,-9.35,-9,-10.5,-7.1,-7.19,-9.06,-12.25,-9.88,-14,-7.96,-4.49,.,-9,-8.6,-8.19,-10.24
3/28/2010,Oklahoma City,87,Portland,92,4,3.86,3.65,3.72,3.58,5,4.5,4.6,2.66,2.96,5,2.26,4,5.49,3.06,.,4,2.7,4.72,3.71
3/28/2010,Orlando,103,Denver,97,6,6.67,4.67,4.12,5.34,5.5,6.88,8.1,5.8,6.01,9.75,7.07,9,5.13,4.54,.,5,7.8,6.54,7.11
3/29/2010,Charlotte,101,Toronto,103,8,7.55,5.45,4.39,6.55,7,6.78,11,3.58,6.22,9.25,5.24,12,12.15,1.93,.,7,9.3,8.38,11.24
3/29/2010,Dallas,109,Denver,93,5.5,1.73,1.9,3.32,0.65,4,1.21,3,1.9,1.22,1.75,0.91,1,3.59,2.9,.,0.3,-0.3,0.85,-0.62
3/29/2010,New Jersey,90,San Antonio,84,-8,-10.3,-11.13,-11.48,-11.31,-8,-10.04,-9,-7.23,-11.21,-11.75,-8.9,-15,-11.25,-5.57,.,-9,-13.8,-8.22,-10.22
3/29/2010,New orleans,108,LA Lakers,100,-6,-3.72,-4.31,-4.11,-4.64,-6,-3.94,-2.7,-3.44,-6.19,-4.5,-4.79,-5,-2.19,-2.1,.,-4,-4.5,-2.77,-5.79
3/29/2010,Utah,103,New York,98,11.5,12.25,11.94,11.49,12.51,12,13.14,14.2,10.48,12.9,16,12.3,12,10.73,8.65,.,12,14.4,11.09,13.79
3/30/2010,Chicago,105,Phoenix,111,-3.5,-2.64,-2.09,-1.16,-3.06,-3,-4.68,-1.3,-0.81,-6.25,-5,-1.59,-9,-1.29,-0.03,.,-2,-2.9,-0.86,-5.33
3/30/2010,Houston,98,Washington,94,7,8.04,8.74,9.15,8.35,7,7.96,9.8,8.59,5.61,6.5,9.61,7,7.17,7.57,.,7,6.3,8.46,6.07
3/30/2010,Indiana,102,Sacramento,95,6.5,5.57,3.58,3.93,3.25,6.5,5.39,9.5,2.75,10.41,6.5,2.12,10,7.26,3.39,.,4,7.2,5.51,4.52
3/30/2010,Milwaukee,107,LA Clippers,89,11,9.85,8.33,7.3,9.63,8.5,11.31,12,8.69,5.78,11.5,9.89,14,6.76,7.5,.,9,9.7,9.9,12.66
3/30/2010,Philadelphia,93,Oklahoma City,111,-6.5,-2.96,-3.89,-3.81,-3.98,-4.5,-4.23,-1,-1.31,-5.15,-4.5,-1.26,-5,-0.77,-1.35,.,-4,-7.4,-0.85,-5.67
3/31/2010,Atlanta,109,LA Lakers,92,.,2.04,0.99,0.24,1.68,0,2.86,2.7,2.07,.,4.25,2.54,3,-0.49,1.59,.,.,.,1.99,.
3/31/2010,Boston,104,Oklahoma City,109,.,3.87,3.57,3.61,3.53,6,1.75,5.1,5.11,.,1.25,5.98,0.01,8.32,4.24,.,.,.,3.68,.
3/31/2010,Charlotte,103,Philadelphia,84,.,7.78,8.13,7.87,8.39,11,7.59,10.9,5.27,.,9,6.38,10,7.27,4.16,.,.,.,8.71,.
3/31/2010,Cleveland,101,Milwaukee,98,.,8.16,9.15,9.64,8.72,9,8.33,11.3,6.91,.,10,7.19,8,4.29,6.63,.,.,.,8.8,.
3/31/2010,Detroit,81,Miami,98,.,-4.52,-3.71,-3.17,-4.27,.,-5.31,-5.6,-1.38,.,-10.25,-1.32,-8,-4.69,-1.44,.,.,.,-4.29,.
3/31/2010,Memphis,102,Dallas,106,.,0.26,-0.08,-0.71,0.37,-1.5,0.67,3.4,-0.02,.,0.01,0.25,2,-4,-0.29,.,.,.,1.18,.
3/31/2010,Minnesota,108,Sacramento,99,.,0.26,-1.09,-0.68,-1.5,0,0.06,1.6,0.18,.,-1.25,-1.07,-1,1.53,1.44,.,.,.,3.52,.
3/31/2010,New Jersey,105,Phoenix,116,.,-9.26,-10.83,-11.72,-10.23,-8.5,-10.13,-7.3,-7.9,.,-11,-9.65,-12,-7.83,-6.15,.,.,.,-7.95,.
3/31/2010,New orleans,91,Washington,96,.,7,7.41,8.48,6.33,10,6.51,9.7,5.61,.,6,5.35,7,8.04,5.86,.,.,.,8.14,.
3/31/2010,Portland,118,New York,90,.,9.87,10.13,10.27,10.02,10.5,10.64,11.9,7.85,.,11.5,8.28,9,11.75,7.41,.,.,.,9.9,.
3/31/2010,San Antonio,119,Houston,102,.,8.02,6.56,5.51,7.73,.,8.63,11.1,4.55,.,12.5,4.91,12,8,4.19,.,.,.,9.11,.
3/31/2010,Toronto,114,LA Clippers,92,.,7.28,6.4,6.19,6.86,9.5,7.54,8.9,5.9,.,7.25,5.7,8,9.47,6.1,.,.,.,8.12,.
3/31/2010,Utah,128,Golden State,104,.,12.34,12.1,12.59,11.92,.,12.68,13.7,11.53,.,15,13.52,13,11.1,9.54,.,.,.,11.15,.
4/2/2010,Boston,114,Oklahoma City,119,.,3.87,3.57,3.61,3.53,6,1.75,5.1,5.11,.,1.25,5.98,0.01,8.32,4.24,.,.,.,3.68,.
4/2/2010,Charlotte,87,Philadelphia,86,.,7.78,8.13,7.87,8.39,11,7.59,10.9,5.27,.,9,6.38,10,7.27,4.16,.,.,.,8.71,.
4/2/2010,Cleveland,93,Milwaukee,88,.,8.16,9.15,9.64,8.72,9,8.33,11.3,6.91,.,10,7.19,8,4.29,6.63,.,.,.,8.8,.
4/2/2010,Detroit,94,Miami,109,.,-4.52,-3.71,-3.17,-4.27,.,-5.31,-5.6,-1.38,.,-10.25,-1.32,-8,-4.69,-1.44,.,.,.,-4.29,.
4/2/2010,Memphis,107,Dallas,96,.,0.26,-0.08,-0.71,0.37,-1.5,0.67,3.4,-0.02,.,0.01,0.25,2,-4,-0.29,.,.,.,1.18,.
4/2/2010,San Antonio,112,Houston,100,.,8.02,6.56,5.51,7.73,.,8.63,11.1,4.55,.,12.5,4.91,12,8,4.19,.,.,.,9.11,.
4/3/2010,Atlanta,91,LA Lakers,85,.,2.04,0.99,0.24,1.68,0,2.86,2.7,2.07,.,4.25,2.54,3,-0.49,1.59,.,.,.,1.99,.
4/3/2010,Minnesota,84,Sacramento,97,.,0.26,-1.09,-0.68,-1.5,0,0.06,1.6,0.18,.,-1.25,-1.07,-1,1.53,1.44,.,.,.,3.52,.
4/3/2010,New Jersey,115,Phoenix,87,.,-9.26,-10.83,-11.72,-10.23,-8.5,-10.13,-7.3,-7.9,.,-11,-9.65,-12,-7.83,-6.15,.,.,.,-7.95,.
4/4/2010,Boston,117,Oklahoma City,113,.,3.87,3.57,3.61,3.53,6,1.75,5.1,5.11,.,1.25,5.98,0.01,8.32,4.24,.,.,.,3.68,.
4/4/2010,Toronto,112,LA Clippers,113,.,7.28,6.4,6.19,6.86,9.5,7.54,8.9,5.9,.,7.25,5.7,8,9.47,6.1,.,.,.,8.12,.
4/9/2010,Atlanta,107,Toronto,101,10.5,8.69,7.84,6.85,8.86,10.5,8.93,10.9,7.94,5.13,10,9.46,9,.,6.17,.,.,.,8.81,.
4/9/2010,Boston,96,Washington,106,11.5,11.17,11.8,11.7,11.93,11,10.97,12.9,10.91,9.13,9.75,11.76,11,.,9.74,.,.,.,11.03,.
4/9/2010,Cleveland,113,Indiana,116,3,11.19,13.49,13.97,13.08,3,11.45,11.4,12.69,4.99,10,13.6,4,.,10.61,.,.,.,11.05,.
4/9/2010,Houston,97,Charlotte,90,2,2.26,2.3,2.94,1.67,2,1.73,3.3,4.83,2.56,1,3.01,-1,.,5.26,.,.,.,-0.18,.
4/9/2010,Miami,99,Detroit,106,11.5,11.04,10.17,9.69,10.66,11.5,11.83,15.2,7.38,8.32,15.75,9.26,12,.,7.44,.,.,.,11.21,.
4/9/2010,Minnesota,88,LA Lakers,97,-7,-8.24,-10.84,-11.35,-10.39,-7,-7.86,-7.3,-8.43,-5.54,-7,-9.93,-5,.,-6.11,.,.,.,-9.06,.
4/9/2010,New Jersey,127,Chicago,116,-5.5,-3.47,-5.26,-7,-3.82,-3.5,-2.85,-0.6,-4.09,-8.56,-2.5,-4.73,-3,.,-3.12,.,.,.,-3,.
4/9/2010,New orleans,103,Utah,114,-7,-4.2,-3.33,-2.12,-4.66,-7,-5.11,-2.8,-3.16,-4.39,-6.5,-5.96,-7,.,-0.82,.,.,.,-3.92,.
4/9/2010,Oklahoma City,96,Phoenix,91,4,1.77,2.64,2.49,2.78,3.5,2.16,3.6,0.99,6.28,2.75,0.02,-1,.,2.16,.,.,.,1.7,.
4/9/2010,Orlando,118,New York,103,11.5,14.16,13.1,12.6,13.72,11.5,15.59,15.6,12.28,11.27,17.5,14.67,16,.,10.35,.,.,.,13.24,.
4/9/2010,Philadelphia,90,Milwaukee,95,-4,-3.14,-2.71,-2.77,-2.66,-2.5,-3.79,-1.9,-1.48,-10.59,-6.25,-2.38,-7,.,-0.63,.,.,.,-2.53,.
4/9/2010,Portland,77,Dallas,83,5,4.33,3.39,2.11,4.52,5,4.61,7.4,2.47,-2.38,6.25,3.65,6,.,1.7,.,.,.,4.58,.
4/9/2010,San Antonio,99,Memphis,107,10.5,9.68,7.83,6.45,9.36,10.5,10.21,12.1,6.49,5.59,14.75,7.93,14,.,5.31,.,.,.,10.19,.
4/10/2010,Charlotte,99,Detroit,95,7,8.61,9.1,8.61,9.61,7,9.08,11.9,6.31,9.89,11.25,9.08,9,5.01,4.97,.,.,.,9.87,.
4/10/2010,Denver,85,San Antonio,104,6.5,2.74,3.6,4.45,2.62,5.5,2.25,4.1,3.63,8.84,1.25,2.27,0.01,3.59,4.08,.,.,.,1.94,.
4/10/2010,Indiana,115,New Jersey,102,11,9.92,9.73,10.7,9.03,8.5,9.38,12.5,6.28,11.78,9.5,6.32,15,14.53,6.61,.,.,.,9.25,.
4/10/2010,LA Clippers,107,Golden State,104,0,0.44,2.32,4.04,0.47,2,-0.45,0.3,3.04,5.02,-3.25,1.94,-4,-0.39,3.14,.,.,.,-0.02,.
4/10/2010,Memphis,101,Philadelphia,120,6.5,7.29,7.34,8.22,6.46,6.5,6.89,10.1,5.16,-0.53,5.25,5.2,9,11.92,5.3,.,.,.,6.65,.
4/10/2010,Milwaukee,90,Boston,105,1.5,3.13,1.42,1.65,1.17,0,3.63,5.4,1.06,-6.79,5.75,1.63,6,4.18,1.04,.,.,.,2.96,.
4/10/2010,Sacramento,108,Dallas,126,-4.5,-3.64,-4.35,-5.97,-2.96,-6,-3.59,-2,-3.23,-7.05,-3,-3.54,-4,-6.58,-3.33,.,.,.,-1.8,.
4/10/2010,Washington,95,Atlanta,105,-6,-4.77,-5.37,-5.27,-5.49,-7.5,-4.39,-2.3,-5.12,-8.81,-5.75,-7.02,-2,-7.49,-3.55,.,.,.,-4.1,.
4/11/2010,Cleveland,92,Orlando,98,.,2.06,3.74,4.64,2.72,.,1.57,3.1,2.31,.,1.5,1.78,-2,.,3.03,.,1,.,1.92,.
4/11/2010,Golden State,120,Oklahoma City,117,.,-3.99,-4.62,-5.35,-4.02,.,-5.43,-1.3,-2.56,.,-7,-2.85,-5,.,-2.36,.,-3,.,-3.98,.
4/11/2010,LA Lakers,88,Portland,91,.,4.73,5.55,6.22,4.93,.,3.56,5.9,5.91,.,4.5,5.52,0.01,.,5.52,.,4,.,5.21,.
4/11/2010,New York,98,Miami,111,.,-2.4,-2.6,-2.46,-2.75,-5.5,-3.8,-1.2,-0.54,.,-6.25,-1.85,-2,.,-0.75,.,-3,.,-2.4,.
4/11/2010,New orleans,114,Minnesota,86,.,7.62,9.58,10.28,8.84,.,7.63,9.6,7.99,.,5,8.18,4,.,7.01,.,7,.,7.69,.
4/11/2010,Phoenix,116,Houston,106,.,7.92,6.48,5.97,7,9,9.12,9.3,5.22,.,11.75,6.84,10,.,4.77,.,8,.,9.28,.
4/11/2010,Toronto,88,Chicago,104,.,2.51,3.38,3.21,3.56,-1,3.12,4.1,2.18,.,2.5,1.09,1,.,3.07,.,2,.,1.3,.
4/12/2010,Denver,123,Memphis,101,11,8.44,7.76,7.21,8.33,11,8.28,9.2,7.12,3.72,10,7.8,7,12.92,6.39,.,.,.,8.64,.
4/12/2010,Detroit,97,Toronto,111,2,1.86,-0.48,-0.93,-0.01,2,1.21,4.1,0.27,-0.22,0.5,0.24,5,8.9,-0.04,.,.,.,1.23,.
4/12/2010,Indiana,98,Orlando,118,-3,-4.73,-6.13,-5.53,-6.82,-4,-5.8,-2.4,-7.38,2.22,-4,-8.55,-1,-2.04,-4.58,.,.,.,-3.92,.
4/12/2010,LA Clippers,94,Dallas,117,-11,-6.6,-5.08,-5.28,-5.31,-11,-6.99,-5.4,-3.39,-16.24,-9.5,-4.83,-11,-13.14,-3.46,.,.,.,-4.27,.
4/12/2010,Milwaukee,96,Atlanta,104,0,1.39,0.64,0.82,0.45,-1,1.99,2.8,0.85,-5.11,2.5,0.72,2,0.4,1.23,.,.,.,1.57,.
4/12/2010,New Jersey,95,Charlotte,105,-5,-5.19,-7.77,-8.52,-7.32,-5,-4.95,-3.5,-3.85,-3.92,-4.5,-5.27,-6,-7,-2.12,.,.,.,-4.04,.
4/12/2010,New York,114,Washington,103,3.5,3.79,3.89,3.91,3.87,3.5,3.17,6.4,4.29,2.38,1.5,3.92,3,4.14,4.03,.,.,.,3.44,.
4/12/2010,Philadelphia,105,Miami,107,-4,-2.42,-3.09,-3.06,-3.14,-4.5,-3.55,-2.8,-0.34,-13.04,-6,-0.91,-4,-1.08,-0.63,.,.,.,-1.16,.
4/12/2010,Portland,103,Oklahoma City,95,1.5,3.41,2.9,3,2.8,1.5,2.47,5.8,3.34,0.59,3,3.7,5,1.41,2.94,.,-19,.,4.09,.
4/12/2010,Sacramento,107,Houston,117,2,-1.62,-1.83,-2.65,-1.06,1,-0.96,-0.3,-2.15,0.62,-1.25,-2.49,-2,-3.75,-1.16,.,.,.,-0.05,.
4/12/2010,San Antonio,133,Minnesota,111,14,15.72,15.79,14.99,16.73,13.5,16.96,19.3,12.52,13.01,19.25,15.21,20,13.24,9.91,.,.,.,14.81,.
4/13/2010,Chicago,101,Boston,93,4.5,-0.7,-1.58,-0.53,-2.67,4.5,-0.93,1.6,-0.91,2.74,0.75,-0.78,-1,2.36,-0.43,.,.,-4.5,-1.41,.
4/13/2010,Golden State,94,Utah,103,-8,-5.6,-5.77,-6.07,-5.63,-6,-5.75,-2.7,-5.53,-5,-6.75,-7.18,-5,-9.41,-3.54,.,.,-3.8,-5.83,.
4/13/2010,LA Lakers,106,Sacramento,100,7.5,12.01,12.97,13.8,12.21,7.5,11.7,14.2,11.61,10.24,13,12.16,10,8.52,10.55,.,.,13.6,12.76,.
4/13/2010,Phoenix,123,Denver,101,5,5.05,2.77,2.67,2.88,4.5,5.11,6.4,3.04,7.64,8.25,4.5,8,6.62,2.5,.,.,6,4.61,.
4/14/2010,Atlanta,99,Cleveland,83,4.5,1.5,0.38,-0.06,0.81,4.5,0.93,3.3,1.24,3.01,3.25,1.5,2,3.01,1.14,.,.,0.4,0.54,4.41
4/14/2010,Boston,95,Milwaukee,106,-2.5,4.44,5.11,4.88,5.35,-2.5,3.79,6.9,4.94,-10.79,2.5,4.43,4,5.97,4.96,.,.,0.1,5.43,-6.42
4/14/2010,Charlotte,89,Chicago,98,-1.5,4.62,5.28,4.33,6.27,-1.5,5.48,7.7,2.76,2.64,5.25,3.71,6,-1.21,2,.,.,7,6.1,7.58
4/14/2010,Dallas,96,San Antonio,89,6.5,1.67,2.37,4.26,0.51,6.5,0.82,2.3,2.53,1.77,1.25,1.3,0.01,4.2,3.98,.,.,-2.4,1.3,-5.75
